Effort_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,ELFS,MEGR,CAPR,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,7:14,9:21,Mostly Cloudy,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1615,-,Sardine,46.497978,-124.030625,8/25/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,7:14,9:21,Mostly Cloudy,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,785,-,Sardine,46.497881,-124.030601,8/25/2022,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,7:14,9:21,Mostly Cloudy,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,585,-,Sardine,46.498033,-124.031402,8/25/2022,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GAAC-1,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,7:14,9:21,Mostly Cloudy,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1623,-,Sardine,46.498074,-124.031115,8/25/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,7:14,9:21,Mostly Cloudy,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,403,-,Sardine,46.497987,-124.031228,8/25/2022,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,LEAR-1,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,7:14,9:21,Mostly Cloudy,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1899,-,Sardine,46.497911,-124.031331,8/25/2022,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,7:14,9:21,Mostly Cloudy,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1699,-,Sardine,46.497757,-124.031286,8/25/2022,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1656,-,Sardine,46.499421,-124.029251,8/26/2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,Changed EGC count from a total of 2 to 1,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Shrimp,1047,-,Sardine,46.499428,-124.029114,8/26/2022,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1652,-,Sardine,46.499397,-124.029027,8/26/2022,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Shrimp,1560,-,Sardine,46.499396,-124.028934,8/26/2022,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1896,-,Sardine,46.499391,-124.028588,8/26/2022,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Shrimp,817,-,Sardine,46.499379,-124.028467,8/26/2022,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CYAG-1,-,WDFW,Added 1 CYAG to mortalities column. HR,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1628,-,Sardine,46.499367,-124.028339,8/26/2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Shrimp,1590,-,Sardine,46.499338,-124.028214,8/26/2022,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1618,-,Sardine,46.499348,-124.028072,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Shrimp,1553,-,Sardine,46.499358,-124.028017,8/26/2022,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1611,-,Sardine,46.499342,-124.027826,8/26/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Shrimp,1046,-,Sardine,46.499353,-124.02776,8/26/2022,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1616,-,Sardine,46.499374,-124.027646,8/26/2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed HEOR to 0, LEAR to 1. HR",,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Shrimp,1596,-,Sardine,46.499344,-124.027527,8/26/2022,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed HEOR to 0, LEAR to 1. HR",,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1465,-,Sardine,46.499366,-124.027377,8/26/2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Shrimp,1552,-,Sardine,46.499359,-124.027248,8/26/2022,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,790,-,Sardine,46.499377,-124.029511,8/26/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1900,-,Sardine,46.499339,-124.029399,8/26/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,756,-,Sardine,46.49929,-124.02948,8/26/2022,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1657,-,Sardine,46.499209,-124.029569,8/26/2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,447,-,Sardine,46.499236,-124.029687,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1614,-,Sardine,46.499231,-124.029787,8/26/2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,754,-,Sardine,46.499211,-124.029923,8/26/2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1895,-,Sardine,46.499245,-124.030027,8/26/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,408,-,Sardine,46.499161,-124.030068,8/26/2022,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GAAC-1,-,WDFW,Added 1 GAAC to mortalities. HR,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1661,-,Sardine,46.49908,-124.030087,8/26/2022,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,767,-,Sardine,46.499056,-124.030197,8/26/2022,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1667,-,Sardine,46.499008,-124.03027,8/26/2022,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,599,-,Sardine,46.498855,-124.030451,8/26/2022,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1658,-,Sardine,46.498848,-124.030627,8/26/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,409,-,Sardine,46.498811,-124.030684,8/26/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1894,-,Sardine,46.498848,-124.031009,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1627,-,Sardine,46.498857,-124.030336,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,416,-,Sardine,46.498808,-124.030261,8/26/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1669,-,Sardine,46.49885,-124.030161,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,407,-,Sardine,46.498804,-124.030168,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GAAC-1,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1671,-,Sardine,46.498746,-124.030231,8/26/2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,450,-,Sardine,46.49868,-124.030365,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1654,-,Sardine,46.498737,-124.030479,8/26/2022,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,799,-,Sardine,46.498735,-124.030575,8/26/2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,793,-,Sardine,46.49877,-124.030989,8/26/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,LEAR-1,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1610,-,Sardine,46.498657,-124.030923,8/26/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,798,-,Sardine,46.498618,-124.030783,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1631,-,Sardine,46.498526,-124.030967,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,752,-,Sardine,46.498488,-124.030757,8/26/2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1622,-,Sardine,46.498348,-124.030824,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,412,-,Sardine,46.498313,-124.03098,8/26/2022,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1630,-,Sardine,46.498218,-124.031102,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,768,-,Sardine,46.498296,-124.030705,8/26/2022,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1655,-,Sardine,46.498267,-124.030538,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,401,-,Sardine,46.498236,-124.030388,8/26/2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1666,-,Sardine,46.498247,-124.030282,8/26/2022,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Fukui,1898,-,Sardine,46.498185,-124.030662,8/26/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Assessment,8/24/2022,8/26/2022,7:24,9:14,8:17,10:47,Rain,"WDFW: Hannah Robinson, Shelbee Gentry",Willapa Bay,Willapa Bay,N/A,Port of Peninsula,South of port jetty and edge of tideflats,Pacific,61,Minnow,755,-,Sardine,46.498067,-124.030635,8/26/2022,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
