objectid,GlobalID,Trap Number,Total Male,Total Female,Total Catch,Site Name,Effort Type,Total Gravid,Trap Type,Set Date and Time,Date and time of Trap being removed.,Acquisition Date,Management Area,Version Used,x,y
26063,8e2c63fe-23f1-4074-a495-5fac502d86ea,1875,11,1,12,Stackpole,Assessment,0,Shrimp,6/29/2023 14:14,6/30/2023 15:33,06/29/2023 14:38:49.662,Willapa Bay,DFW,-124.038059,46.59819381
18403,e09016a9-b80c-4daa-9a9c-c39216fb853c,1156-Y,0,0,0,Dakota Creek,Removal,,Fukui,6/29/2021 13:00,6/30/2021 14:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733689,48.973525
27423,bdda9f93-3ecd-4893-b02f-88b6bebe19e5,1067,0,0,0,Linger Longer,Assessment,0,Fukui,8/9/2023 16:22,8/11/2023 15:35,08/09/2023 16:58:59.414,Hood Canal,DFW,-122.8689973,47.81040666
27978,b3dafa56-3fde-4c9f-afee-104e824c7575,0982,0,0,0,Big Beef Harbor,Assessment,0,Minnow,8/29/2023 17:50,8/31/2023 17:47,08/29/2023 17:55:38.592,Hood Canal,DFW,-122.7826343,47.65545486
20318,1d354860-58da-41fb-9bae-e6b778dac4f1,1132,0,0,0,Copalis,Assessment,,Fukui,8/23/2022 6:15,8/25/2022 6:56,02/28/2023 05:30:15.240,South Central Coast,DFW,-124.17633,47.117239
16620,a443182e-35f8-4185-89a4-00f51efac6fc,633-P,0,0,0,Hungry Harbor,Early Detection,,Fukui,6/9/2021 7:45,6/10/2021 6:45,02/28/2023 05:30:15.240,Columbia River,DFW,-123.852129,46.25758
10025,7f94b5cb-5823-45fa-8201-9afeffe018c1,1557,0,2,2,Nahcotta,Assessment,0,Shrimp,2/16/2023 22:42,2/17/2023 22:51,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.0307247,46.49549298
10875,62770a12-8157-4098-982b-8df81f549d01,678,0,0,0,Chicken Coop Creek,Rapid Response,,Minnow,6/3/2019 10:30,6/5/2019 10:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.99798,48.02945
18535,d2e24a52-9d13-4f51-84eb-3147f14d2ca1,73-P,0,0,0,North,Removal,,Minnow,7/6/2021 8:10,7/9/2021 10:22,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.753868,48.98945
24998,2ff9e54a-9a44-457b-9eeb-e94204dc26ff,1899,0,0,0,O'Meara Point,Assessment,0,Fukui,6/6/2023 19:49,6/9/2023 18:26,06/06/2023 20:05:55.314,Willapa Bay,DFW,-123.9512969,46.40395352
26913,4a974a1d-01e9-4815-a331-26369de83b61,1455,0,0,0,Right Smart Cove ,Assessment,0,Fukui,7/26/2023 16:40,7/28/2023 15:08,07/26/2023 16:54:23.299,Hood Canal,DFW,-122.8817396,47.73377726
34444,3be16f1b-03fd-4b49-ae16-41700585bd78,2375,0,0,0,Big Beef Harbor ,Assessment,0,Fukui,8/6/2024 19:07,8/8/2024 19:21,08/06/2024 19:07:15.295,,WDFW,-122.7824739,47.65587143
34765,1df42e15-44e2-4e08-b9c2-2f45a670a724,1901,0,0,0,Snow Creek,Assessment,0,Fukui,8/14/2024 17:10,8/16/2024 17:48,08/14/2024 17:10:04.295,,WDFW,-122.88391,47.9907091
11940,6ca59a70-3d6d-4691-9610-b7595f9aa282,690-P,0,0,0,Taylor Shellfish,Assessment,,Fukui,7/20/2020 13:20,7/22/2020 13:18,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.437629,48.609676
14195,e7d2ee0e-ad12-4423-9466-4f5a76c8e0b5,1378-P,0,1,1,California Creek,Control,,Minnow,9/28/2020 10:48,9/30/2020 8:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734279,48.961315
32340,936c0c72-0986-4ce1-8c4b-2b0c4e6a9508,1906,0,0,0,Pysht,Early Detection,0,Fukui,6/24/2024 18:20,6/25/2024 15:43,06/24/2024 18:20:40.295,,WDFW,-124.109897,48.20554337
33700,7b855843-d21d-4214-9079-5d7f2a87a159,1087,0,0,0,Tahuya,Early Detection,0,Minnow,7/22/2024 21:30,7/25/2024 19:31,07/22/2024 21:30:38.295,,WDFW,-123.0407833,47.37409085
24191,2009170f-89c2-4940-b6a8-95d9485bef94,1734,0,0,0,Big Indian Slough,Assessment,0,Shrimp,5/22/2023 20:50,5/24/2023 22:16,05/22/2023 22:41:54.974,North Puget Sound,DFW,-122.4740451,48.45939217
16531,a11d56e9-f670-4fd3-9d1f-b2a7bd180d42,130-P,4,0,4,Ocean Shores Airport,Assessment,,Minnow,5/26/2021 6:10,5/28/2021 7:15,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.138287,46.99962
28553,07f2a841-ba4c-4b3f-9374-ee93bc4e8bb3,2297,0,0,0,McKinley Lagoon,Rapid Response,0,Fukui,9/11/2023 15:04,9/13/2023 14:55,09/11/2023 17:15:46.083,Eastern Strait and Admiralty Inlet,DFW,-123.4687677,48.13160495
33915,d3160fa7-ce98-4f9a-9bb7-33d33fe01f10,1316,0,0,0,Duckabush,Assessment,0,Minnow,7/30/2024 14:49,8/1/2024 19:50,07/30/2024 14:49:09.295,Hood Canal,WDFW,-122.929745,47.65106785
20407,baa4cfb7-0c9e-4df4-ae41-67c953f938cc,1665,0,0,0,Cape Disappointment - Boat Launch,Early Detection,,Fukui,8/29/2022 10:57,8/30/2022 8:48,02/28/2023 05:30:15.240,Columbia River,DFW,-124.052212,46.284923
19854,0bd469ad-0059-47a1-accf-60030c938d91,1816,0,0,0,Johns River,Assessment,,Shrimp,7/12/2022 6:30,7/14/2022 8:28,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.989361,46.900512
12747,3183f6e6-143f-4f51-af12-0ed210233aca,3,0,0,0,California Creek,Control,,Fukui,5/27/2020 15:00,5/28/2020 14:25,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733851,48.960464
16428,19f5f2cc-a50c-4b80-bed3-7ed2bede1d1f,165-Y,0,0,0,Bear River Estuary,Assessment,,Fukui,5/17/2021 11:54,5/19/2021 11:30,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.960253,46.360696
28170,75b0b601-85c6-4cd6-97fb-027faebdbd9a,1786,1,3,4,Duckland,Assessment,0,Minnow,8/30/2023 15:17,9/1/2023 17:11,08/30/2023 15:17:59.533,Grays Harbor,DFW,-124.0819918,46.86075604
12850,3949543c-0a78-4f68-8750-2956e043ecb6,1192,0,0,0,East,Control,,Minnow,6/8/2020 13:20,6/10/2020 14:40,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.732892,48.96812
20510,146fe3e7-e98f-45dc-9363-6a3774e0a0a2,1808,14,3,17,Aberdeen Historic Port,Assessment,,Shrimp,9/7/2022 8:15,9/9/2022 7:15,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.7990696,46.97412146
34018,75c8181b-0e16-4b9e-86ec-8adc2a67396b,2221,0,0,0,Scow Bay,Assessment,0,Fukui,7/30/2024 19:24,8/1/2024 16:47,07/30/2024 19:24:57.295,,WDFW,-122.7009736,48.0188663
23255,661a251c-79a3-40a9-bf04-33234928e91a,1101,0,0,0,Duckland,Assessment,0,Fukui,4/24/2023 19:53,4/26/2023 21:07,04/24/2023 22:47:31.439,Grays Harbor,DFW,-124.0879538,46.85896042
17467,82d6a757-e875-4404-aa50-b0bc6b9ddbe6,19-P,0,0,0,North,Removal,,Fukui,4/26/2021 9:50,4/30/2021 13:18,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754834,48.988711
29489,3e9d480b-a59e-45f2-a6cd-8d954fad7e74,1929,0,0,0,Swinomish Channel,Early Detection,0,Fukui,10/11/2023 19:05,10/13/2023 17:15,10/11/2023 19:06:08.690,North Central Puget Sound,DFW,-122.5017054,48.38857361
25319,047029ac-c8cb-4fb8-b4b4-14fbeb7ebcd9,0985,3,4,7,Ocean Shores Airport,Assessment,0,Minnow,6/20/2023 16:28,6/22/2023 17:41,06/20/2023 16:29:01.217,Grays Harbor,DFW,-124.1432366,47.00659213
20790,12739f84-7f51-4603-a8cb-093f33f1019d,1085,3,4,7,Johns River,Assessment,,Minnow,9/27/2022 9:03,9/29/2022 9:11,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.9872095,46.89809692
19471,acd428b5-9e4a-41c5-928d-16f89f72d92b,665-P,0,0,0,California Creek,Removal,,Minnow,9/16/2021 9:41,9/17/2021 9:43,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.711052,48.949803
13683,e01577bd-7c52-41c4-b7c4-109edce1d0e4,628-P,4,0,4,North,Control,,Fukui,8/17/2020 9:25,8/21/2020 10:45,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.75504,48.988736
11914,84d4d933-9d8a-4e96-ab43-f37065a0bfe3,194-Y,0,3,3,Taylor Shellfish,Assessment,,Fukui,7/20/2020 11:15,7/22/2020 11:15,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.446534,48.615319
21446,a5435626-1eab-46fc-9162-edf8c693b22c,1123,0,0,0,Clark's Point Lagoon,Early Detection,,Fukui,7/26/2022 12:51,7/27/2022 9:20,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.504522,48.690342
25024,c8f0de56-de5e-43f4-a769-21871419296e,1591,0,0,0,O'Meara Point,Assessment,0,Shrimp,6/6/2023 19:15,6/9/2023 18:40,06/06/2023 20:06:06.760,Willapa Bay,DFW,-123.9503359,46.40359335
15492,ede45bea-1d24-472e-a827-1f1120a18519,112-Y,0,0,0,Tramp Harbor,Early Detection,,Fukui,7/13/2021 13:06,7/15/2021 11:40,02/28/2023 05:30:15.240,South Central Puget Sound,DFW,-122.438459,47.417858
33082,f9a3b499-030b-42fb-9730-a7c6f7b5d554,1302,0,0,0,Nick's Lagoon,Assessment,0,Fukui,7/8/2024 20:08,7/10/2024 21:12,07/08/2024 20:08:43.295,,WDFW,-122.8382587,47.63889754
14659,73b6fbdf-3f90-4fba-94d3-3a20e0f1b0da,91-P,2,3,5,Tokeland Marina,Assessment,,Minnow,8/31/2020 8:00,9/2/2020 10:30,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.973336,46.707372
22319,4d50e41f-8478-4649-bf8d-4d8d7409adc6,2051,0,0,0,Middle,Assessment,,Fukui,8/22/2022 8:42,8/25/2022 7:54,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.59238,48.481034
24383,d2206422-937c-4cc9-a978-2c30e766abae,1907,0,0,0,Stavis Lagoon,Early Detection,0,Fukui,5/23/2023 18:34,5/25/2023 19:01,05/23/2023 19:44:50.332,Hood Canal,DFW,-122.8619016,47.63560275
26681,57eb7fda-a144-4011-9405-1567056eeb32,424,0,0,0,Willapa Bay Bridge,Assessment,0,Minnow,7/20/2023 16:37,7/21/2023 18:31,07/20/2023 17:35:09.338,Willapa Bay,DFW,-123.9021343,46.42855534
16723,5a13dee5-b06b-43e0-8bc9-0cc2a9c2d2ef,1126-B,0,0,0,Wallacut River,Early Detection,,Fukui,6/8/2021 7:50,6/9/2021 9:45,02/28/2023 05:30:15.240,Columbia River,DFW,-124.01142,46.319382
14619,5e8b0618-83e9-443f-833c-e95435a145c5,1414-R,0,0,0,Tokeland Marina,Assessment,,Other,8/31/2020 8:00,9/2/2020 10:30,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.972438,46.707859
22279,a5edc223-376d-4002-9601-38aa3467159b,1106,0,0,0,Middle,Assessment,,Fukui,8/22/2022 7:37,8/24/2022 7:46,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.574196,48.478232
17982,289d39aa-2426-49cf-8f5f-0a5e14b41163,1151-Y,0,0,0,North,Removal,,Minnow,6/8/2021 8:50,6/11/2021 11:25,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.753725,48.989484
14722,a7057282-7e75-4e8a-b4cb-089967ad7801,174-P,0,0,0,Brady's Oysters,Assessment,,Minnow,9/15/2020 7:30,9/17/2020 7:15,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.071208,46.861357
21254,4876507e-74c0-4872-b6dc-f182ea1ba1b9,550,0,0,0,Nick's Lagoon,Rapid Response,,Fukui,5/25/2022 11:45,5/27/2022 12:00,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.838054,47.637873
25127,18c2b21b-dd2e-4135-877a-69a920642a90,1015,6,0,6,Nahcotta,Assessment,0,Shrimp,6/14/2023 14:55,6/16/2023 15:44,06/14/2023 15:08:53.297,Willapa Bay,DFW,-124.0313858,46.49581862
34788,c4dcc43d-c275-446c-a890-c0a06eb43ede,1372,0,0,0,Salmon Creek,Assessment,0,Minnow,8/14/2024 15:56,8/16/2024 16:46,08/14/2024 15:56:56.295,,WDFW,-122.8892981,47.98916564
30915,534a32af-5c11-4fa8-8472-86f4a1ec3249,1959,0,0,0,Linger Longer,Assessment,0,Minnow,5/21/2024 17:17,5/23/2024 17:40,05/21/2024 17:17:57.295,,WDFW,-122.8707584,47.80964221
12555,fdfa94b3-e725-460b-849e-dd05d2bdb939,1499-R,0,0,0,West Samish ,Assessment,,Fukui,9/2/2020 8:30,9/3/2020 8:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.47829,48.55928
32979,f4e7456a-75fc-43d3-9af9-b94763fcbfe7,0543,0,0,0,Big Beef Harbor,Monitoring,0,Minnow,7/8/2024 18:16,7/10/2024 19:36,07/08/2024 18:16:10.295,,WDFW,-122.7812983,47.65480921
18085,9b7fbff9-c6fb-46f3-b733-54b3ee407d5a,1100-Y,0,0,0,North,Removal,,Fukui,6/15/2021 11:49,6/16/2021 15:02,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754439,48.9922275
15684,b5c15cdb-8219-426c-86ac-d7312bb85149,1106-Y,0,0,0,Squalicum Harbor,Assessment,,Minnow,7/26/2021 12:50,7/28/2021 14:13,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.496773,48.757549
11811,46733cba-8c66-46b7-af91-6da53282bc7c,1123,0,0,0,Oak Bay,Early Detection,,Fukui,6/8/2020 13:30,6/9/2020 13:30,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.731151,48.023723
29106,b107720a-2fff-439d-a86d-34056fadedb0,1511,0,0,0,Portage Canal,Early Detection,0,Fukui,9/25/2023 18:34,9/26/2023 19:57,09/25/2023 18:39:11.689,Eastern Strait and Admiralty Inlet,DFW,-122.7244877,48.02666858
13620,4ac0fb55-7a5a-4708-8129-b62989ac046c,135-P,0,0,0,East,Assessment,,Minnow,8/5/2020 13:38,8/6/2020 10:13,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7324416,48.9680135
23318,96221942-432b-4224-949c-805fc4e56652,2285,0,0,0,Ocean Shores Airport,Assessment,0,Fukui,5/2/2023 16:38,5/4/2023 18:47,05/02/2023 16:39:06.961,Grays Harbor,DFW,-124.1411721,47.00071659
28490,da909134-2c52-4397-8f53-b02b99644380,1651,0,0,0,Cape Disappointment - Boat Launch,Assessment,0,Fukui,9/11/2023 15:17,9/12/2023 16:05,09/11/2023 15:59:34.765,Columbia River,DFW,-124.0523631,46.28512355
29850,bed359ca-9c45-45ac-af7d-4585c5ca1fec,2983,1,0,1,Johns River,Assessment,0,Shrimp,11/21/2023 20:11,11/22/2023 19:25,11/21/2023 20:22:01.586,Grays Harbor,DFW,-123.9874038,46.89416208
26192,ecd9142c-4877-42a4-8330-eb1c99901a04,2565,0,0,0,Right Smart Cove ,Early Detection,0,Fukui,7/11/2023 17:08,7/12/2023 17:33,07/11/2023 18:38:40.968,Hood Canal,DFW,-122.8816753,47.73376082
22190,9bc25397-8dda-4aa3-a114-e7e074a5ba97,1423,0,0,0,North,Assessment,,Fukui,8/22/2022 7:37,8/24/2022 7:46,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.5779859,48.4867188
13491,f647401f-79e2-4774-9d34-dcc91b33fc05,1389-P,0,0,0,Drayton Harbor Oyster C,Assessment,,Minnow,7/30/2020 8:00,7/31/2020 8:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.756627,48.979456
21151,0ab2aa50-e4d9-43d3-9f41-e391a6126dc4,771,0,0,0,Big Beef Harbor,Rapid Response,,Minnow,5/25/2022 8:00,5/27/2022 9:00,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.7823122,47.6561191
22511,abc86386-6caa-46cb-aeb0-ef6fbfd16008,1107,0,0,0,South,Assessment,,Fukui,8/22/2022 9:35,8/25/2022 7:55,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.57733,48.46442
14851,1456d6c0-f23e-4083-a652-50080c352c46,1307-G,0,1,1,Lytle Seafoods,Assessment,,Fukui,9/30/2020 10:00,10/2/2020 7:25,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.004536,47.003485
14748,5a35635a-59d7-447a-9491-b7598538f3fc,103-Y,3,2,5,Johns River,Assessment,,Minnow,9/15/2020 9:30,9/17/2020 10:00,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.992539,46.900063
23126,71e62bd2-c03e-445f-bab0-67cf4254b720,1526,0,0,0,Johns River,Assessment,0,Minnow,4/18/2023 16:02,4/20/2023 16:08,04/18/2023 16:06:03.534,Grays Harbor,DFW,-123.9902119,46.89933373
17596,344fb922-4d79-4d16-9abb-40124049deae,1488-R,0,0,0,Dakota Creek,Removal,,Fukui,4/28/2021 12:57,4/29/2021 14:04,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7290749,48.9723638
37086,05b3a7d1-0237-40cc-ab8a-8bc3a164aa6c,2056,0,0,0,Misery Point Lagoon,Monitoring,0,Fukui,10/14/2024 18:00,10/16/2024 19:01,10/14/2024 18:00:47.295,,WDFW,-122.8284647,47.65287358
14427,bea903f9-f2bf-4cd2-9022-62da74be78f7,162-Y,0,0,0,Nahcotta,Assessment,,Fukui,8/3/2020 8:30,8/4/2020 10:00,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.029565,46.4941748
15787,012366d7-5356-4938-9f60-cbb5e3d3f0b3,44-P,0,0,0,Washington Harbor,Early Detection,,Minnow,7/27/2021 13:00,7/29/2021 11:10,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-123.052323,48.083695
13812,a14e7966-771b-42a5-a86a-246ff811d73c,7-P,0,0,0,California Creek,Control,,Fukui,8/19/2020 13:00,8/20/2020 12:50,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.73833,48.963877
30978,5c100724-d5b6-4e2f-8279-7c0ab148347a,1129,0,0,0,Washington Harbor,Assessment,0,Fukui,5/21/2024 19:04,5/23/2024 18:22,05/21/2024 19:04:58.295,,WDFW,-123.0523259,48.08370386
29618,84ae70f0-228e-4b1d-854a-d0ed3805c476,0421,0,0,0,Long Lagoon,Assessment,0,Minnow,10/23/2023 16:13,10/25/2023 18:07,10/23/2023 16:17:11.977,Eastern Strait and Admiralty Inlet,DFW,-122.8847531,47.99597449
35572,814bf4c5-4354-49d5-97f7-1cef94637ce1,2553,0,0,0,Port Gamble,Early Detection,0,Fukui,8/27/2024 15:58,8/29/2024 16:00,08/27/2024 15:58:36.295,,WDFW,-122.5802007,47.81360138
16660,31547603-df99-458c-9eea-f9090301f734,143-P,0,0,0,Ilwaco Marsh,Early Detection,,Minnow,6/10/2021 9:00,6/11/2021 8:00,02/28/2023 05:30:15.240,Columbia River,DFW,-124.045307,46.301992
29721,7f62d059-c2ab-4dca-8c0e-dc351f43cd83,0518,0,0,0,Snow Creek,Assessment,0,Minnow,10/24/2023 14:43,10/26/2023 14:37,10/24/2023 14:53:33.305,Eastern Strait and Admiralty Inlet,DFW,-122.8839293,47.99050253
20381,7ef901da-c774-4416-b74f-c9796337a7ed,797,0,0,0,Waikiki Lagoon,Assessment,,Minnow,8/29/2022 9:01,8/30/2022 12:20,02/28/2023 05:30:15.240,Columbia River,DFW,-124.062575,46.278812
19021,62e93355-96fc-4a36-aae6-adec52abfe65,1-B12,0,0,0,Central,Removal,,Shrimp,8/24/2021 8:52,8/26/2021 8:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.765738,48.968797
32043,0ddb538a-6520-43cd-a032-8a55e330f23f,2052,0,0,0,Big Beef Harbor,Assessment,0,Fukui,6/10/2024 19:31,6/12/2024 20:19,06/10/2024 19:31:57.295,,WDFW,-122.7833856,47.65565497
11682,83fd9081-3881-4b7a-9cfb-c031aad225fd,1145,0,0,0,Dakota Creek,Rapid Response,,Fukui,10/8/2019 7:30,10/10/2019 7:45,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.70182,48.97094
28682,2addeb8b-8f16-4977-a035-e14f3d99c1ec,1101,0,0,0,McKinley Lagoon,Rapid Response,0,Fukui,9/12/2023 17:03,9/13/2023 16:50,09/12/2023 17:03:56.026,Eastern Strait and Admiralty Inlet,DFW,-123.4676621,48.13378127
21022,5523da64-8b33-489a-a7f9-d37285914cb3,1875,0,0,0,Diamond Point,Assessment,,Shrimp,10/18/2022 11:00,10/20/2022 8:53,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.993096,46.51396
14556,6c79180c-3eac-43e1-ae6b-38897fe61a66,188-P,3,1,4,Nemah,Assessment,,Minnow,8/18/2020 8:45,8/20/2020 10:00,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.894369,46.538092
22382,f16e955c-1913-4f83-8f04-0778e32f4e3f,1737,0,0,0,South,Assessment,,Minnow,8/22/2022 11:38,8/25/2022 9:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.58459,48.46678
32146,7fd6203d-b6fe-4cff-85ea-00f2afa6f42c,0991,0,0,0,Salmon Creek,Assessment,0,Minnow,6/10/2024 19:07,6/12/2024 21:59,06/10/2024 19:07:23.295,,WDFW,-122.8881509,47.99216908
15595,bf9f8c4f-7cd2-4242-926e-6071f36f1677,1347-G,0,0,0,Priest Point,Early Detection,,Minnow,7/20/2021 8:45,7/22/2021 9:20,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.22847,48.03588
25256,1767602c-47f1-4c95-8479-4e1ad1a9625d,1268,1,0,1,Johns River,Assessment,0,Minnow,6/20/2023 14:52,6/22/2023 16:16,06/20/2023 14:52:09.974,Grays Harbor,DFW,-123.9923198,46.90464399
22087,6e09e334-5638-480e-94aa-89ecfa3983b1,637,0,0,0,Stavis Lagoon,Early Detection,,Fukui,7/12/2022 11:52,7/13/2022 11:40,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.861937,47.635131
23447,206e64f7-436f-435f-b3e2-aa3625a8802c,1914,0,0,0,Salmon Creek,Assessment,0,Fukui,5/3/2023 15:50,5/4/2023 16:27,05/03/2023 17:04:22.238,Eastern Strait and Admiralty Inlet,DFW,-122.8880543,47.9909523
28977,24fdf11f-6fc3-498c-bf6b-c951aef37ea0,324,0,0,0,Indian Island Lagoon,Early Detection,0,Minnow,9/25/2023 13:45,9/26/2023 19:20,09/25/2023 14:03:04.088,Eastern Strait and Admiralty Inlet,DFW,-122.7178523,48.02501433
27617,8306a623-1162-4acd-bda1-ca6670847a21,1475,0,0,0,Henry Island Preserve,Early Detection,0,Fukui,8/14/2023 19:00,8/16/2023 17:30,08/14/2023 19:47:29.950,North Puget Sound,DFW,-123.1847636,48.59814172
21343,757d546a-44de-43b3-89ed-ef8cb185886d,804,0,0,0,Seabeck Bay,Rapid Response,,Shrimp,5/26/2022 13:40,5/27/2022 8:00,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.8361851,47.6379585
18918,ad68d1ae-b41c-4d82-9677-34140c06e899,1090-Y,0,0,0,North,Removal,,Minnow,8/23/2021 9:45,8/25/2021 11:10,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.751857,48.987228
20278,e1261591-c729-4d17-b16a-f724e7d37c97,1127,0,0,0,Copalis,Assessment,,Fukui,8/23/2022 6:15,8/25/2022 6:56,02/28/2023 05:30:15.240,South Central Coast,DFW,-124.174541,47.115206
27912,acea34d7-14e3-4b55-9457-e77c359a43b3,1875,0,0,0,Willapa Bay Bridge,Assessment,0,Shrimp,8/28/2023 15:09,8/30/2023 16:38,08/28/2023 15:29:26.914,Willapa Bay,DFW,-123.9028851,46.42900873
13786,a50ff311-f2fe-44c4-a314-99e3d157a984,145-P,0,0,0,Dakota Creek,Assessment,,Minnow,8/19/2020 14:15,8/20/2020 12:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.730134,48.972564
12426,0442294b-7517-435d-815e-d5d08cbddac2,R2,0,0,0,Joe Leary,Assessment,,Fukui,9/1/2020 10:45,9/3/2020 8:20,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.47579,48.52009
28576,c0c4548f-2c61-42c9-bac1-3e4ed97a0239,0971,0,0,0,McKinley Lagoon,Rapid Response,0,Minnow,9/11/2023 14:45,9/13/2023 14:43,09/11/2023 17:15:46.083,Eastern Strait and Admiralty Inlet,DFW,-123.4663238,48.1331887
24746,fb66e778-e256-4f8c-9c10-2e997c645549,0706,0,0,0,Nick's Lagoon,Assessment,0,Minnow,6/5/2023 17:08,6/8/2023 17:59,06/05/2023 17:31:12.389,Hood Canal,DFW,-122.8380117,47.63837837
26661,324cdf56-c066-4cb1-bbd4-6d26dab52f2f,0401,0,0,0,Willapa Bay Bridge,Assessment,0,Minnow,7/20/2023 17:13,7/21/2023 17:23,07/20/2023 17:15:22.070,Willapa Bay,DFW,-123.9004318,46.42920178
16703,2f4e2ffe-bc49-4fe1-b310-217f79009c18,1454-R,0,0,0,Waikiki Lagoon,Early Detection,,Fukui,6/8/2021 7:00,6/11/2021 7:00,02/28/2023 05:30:15.240,Columbia River,DFW,-124.061461,46.279372
15171,cffb4e5d-8164-4cfb-9d19-aa756a226336,190-Y,0,0,0,Mystery Bay,Early Detection,,Fukui,5/12/2021 13:20,5/13/2021 8:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.69978,48.05874
14788,cbbc3bee-5949-4e94-a835-0e6728cfd908,185-P,2,0,2,Johns River,Assessment,,Minnow,9/16/2020 10:00,9/17/2020 10:00,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.994653,46.900344
18618,8631e0a5-a505-4f0f-85a6-13da4fda200c,148-Y,0,0,0,California Creek,Removal,,Fukui,7/20/2021 9:45,7/22/2021 10:18,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.73385,48.960566
20533,a410b74f-a972-4f30-9dff-8259d07329ed,1901,1,10,11,Aberdeen Historic Port,Assessment,,Fukui,9/7/2022 8:15,9/9/2022 7:15,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.7972132,46.97444593
12575,a837cf70-d73b-43ab-8994-757906ad7564,1188-Y,0,0,0,Chuckanut Bay,Assessment,,Fukui,9/15/2020 8:10,9/17/2020 9:40,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.495952,48.699931
10660,ed33f556-8e6a-43a0-9e81-061f38a24b4b,606,0,0,0,Indian Island Lagoon,Early Detection,,Fukui,10/9/2018 14:00,10/11/2018 14:30,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.7149,48.02372
27895,79f04655-b1bd-4108-ab0a-c098c6084e2e,2929,29,6,35,Johns River,Assessment,0,Shrimp,8/22/2023 18:24,8/24/2023 19:59,08/22/2023 18:24:58.265,Grays Harbor,DFW,-123.9981352,46.89971407
25980,861875c2-67ae-406b-b38c-bc7b9c304e3a,1914,0,0,0,Linger Longer ,Assessment,0,Fukui,6/28/2023 16:50,6/30/2023 14:16,06/28/2023 16:56:39.765,Hood Canal,DFW,-122.8669269,47.80984799
